V13,V14,p.value,probability,n,p_adju,p_scaled
IPR014867,Spore coat protein CotH/Invasin CotH2/3/7,0.000044632469084253634,0.0000592917583383726,3,0.00009369926555052814,40.28263813259532
IPR012545,Protein of unknown function DUF1697,0.00004608121635415496,0.00005961341344689903,3,0.00009667109848109053,40.14703346457638
IPR002495,"Glycosyl transferase, family 8",0.00004683136462054342,0.00018248566490399666,6,0.00009817416192200187,40.08002797459668
IPR045691,Protein of unknown function DUF6056,0.00004883800871523927,0.00006020311447919749,3,0.00010230720791209605,39.90093767596009
IPR002939,"Chaperone DnaJ, C-terminal",0.00004945970495991245,0.0002590931899180423,8,0.00010353517563754825,39.84912075425294
IPR000305,GIY-YIG endonuclease,0.00005124347454285177,0.0006160231420128748,20,0.00010719223225750053,39.698366848851535
IPR046726,Protein of unknown function DUF6618,0.00005151714230432121,1.6618847273865737e-6,1,0.00010761030584484287,39.68146134271699
IPR007746,Broad mercury transporter MerE,0.00005151714230432121,1.6618847273865737e-6,1,0.00010761030584484287,39.68146134271699
IPR002509,NodB homology domain,0.00005359359805577412,0.0008208638369594586,29,0.00011186752464612551,39.51295971684135
IPR001638,Solute-binding protein family 3/N-terminal domain of MltF,0.00005511289110083006,0.001189534200515506,8,0.00011495650246782579,39.39466458009098
IPR000653,DegT/DnrJ/EryC1/StrS aminotransferase,0.000057285428056764654,0.0001454417182387024,5,0.00011940265061724498,39.22986032204423
IPR027379,Cardiolipin synthase N-terminal,0.000058409140139078594,0.0005413455476499878,17,0.00012157105827662611,39.15169802750633
IPR007301,TQO small subunit DoxD,0.00005837874973255091,1.769103096895385e-6,1,0.00012157105827662611,39.15169802750633
IPR012000,"Thiamine pyrophosphate enzyme, central domain",0.00005936899436334239,0.0008590335765045954,31,0.00012348073292689472,39.08400801402759
IPR046107,Protein of unknown function DUF6044,0.00006100152523699759,0.00002439217906325455,2,0.00012678577875344617,38.96929457458042
IPR041164,SLOG cluster4,0.00006197035381321423,1.8227122816497904e-6,1,0.00012870765791975265,38.903956124324466
IPR040570,"L-amino acid ligase, C-terminal domain 2",0.00006207773614972638,0.00002449939743276336,2,0.00012883891716199437,38.8995293390316
IPR020811,"Enolase, N-terminal",0.00006356627584027698,0.0002995681244076185,9,0.00013183446682094428,38.7997103288876
IPR025940,"Toxin SpoIISA, type II toxin-antitoxin system",0.00006483032218972342,0.00002476744335653539,2,0.00013436049716079138,38.717283978507005
IPR028964,Immunity protein 8,0.00006566915662094486,1.8763214664041962e-6,1,0.00013590579184292068,38.66762034718414
IPR024422,"Protein of unknown function, OB-fold-containing",0.00006566915662094486,1.8763214664041962e-6,1,0.00013590579184292068,38.66762034718414
IPR020139,Protein of unknown function DUF2642,0.00006652503867060962,0.000024928270910798605,2,0.00013757944167623945,38.61446457333142
IPR002178,PTS EIIA type-2 domain,0.00006822728916206949,0.0021595923986464753,52,0.0001409998406779551,38.507813780731595
IPR022205,Protein of unknown function DUF3732,0.00006947515697467266,1.9299306511586017e-6,1,0.00014347702389387075,38.43217640358731
IPR032250,Domain of unknown function DUF4825,0.00007001353037810429,0.000025249926019325038,2,0.0001444865212898458,38.40172665035274
IPR011337,DNA mismatch repair MutH/Type II restriction enzyme Sau3AI,0.00007241391317459944,0.00002546436275834266,2,0.0001493344913841103,38.25839872865857
IPR006131,"Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain",0.00007249548792653673,0.000648831963082571,21,0.00014939706204507498,38.256579430169914
IPR045390,"ABC-three component system, Middle Component 3",0.00007338835365885118,1.9835398359130074e-6,1,0.0001509170939839281,38.212615660399216
IPR006783,"Transposase, ISC1217",0.00007338835365885118,1.9835398359130074e-6,1,0.0001509170939839281,38.212615660399216
IPR004233,"FokI, recognition domain, subdomain 2",0.00007338835365885118,1.9835398359130074e-6,1,0.0001509170939839281,38.212615660399216
IPR003488,DNA recombination-mediator protein A,0.00007446776179768783,0.0002669201308921855,8,0.00015302888893732044,38.15226574922662
IPR008269,"Peptidase S16, Lon proteolytic domain",0.00007581920692962765,0.0003031063306014093,9,0.00015569634324422128,38.07721587351634
IPR046473,"Sgo0707-like, N2 domain",0.00007740874542345829,2.0371490206674127e-6,1,0.00015873692099493977,37.99322047917721
IPR046306,Protein of unknown function DUF6421,0.00007740874542345829,2.0371490206674127e-6,1,0.00015873692099493977,37.99322047917721
IPR006140,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain",0.00007923608095383852,0.001302810407901565,56,0.00016236993117455596,37.894943934079414
IPR022555,"Protein of unknown function, DUF2577",0.00007998478354550303,0.00002610767297539553,2,0.0001637890651816621,37.85715095797727
IPR005883,Type IV pilus inner membrane component PilM,0.00008064130765848474,0.000026161282160149933,2,0.00016501758114536243,37.82469783133605
IPR017259,Uncharacterised conserved protein UCP037672,0.00008073408165399294,0.00006556403295463805,3,0.00016509157230227447,37.8227509630739
IPR005499,6-carboxyhexanoate--CoA ligase,0.00008112319369375846,0.00006561764213939246,3,0.00016577101107988765,37.804914136457
IPR004234,"FokI, recognition domain, subdomain 1",0.00008153633098399684,2.0907582054218185e-6,1,0.000166382044191277,37.78893544207639
IPR029243,Lantibiotic alpha component,0.00008153633098399684,2.0907582054218185e-6,1,0.000166382044191277,37.78893544207639
IPR000160,GGDEF domain,0.00008511881772815734,0.0009038508549592785,33,0.00017357095978692784,37.60522935031019
IPR015217,"Invasin, domain 3",0.00008577110902149531,2.144367390176224e-6,1,0.00017477886366644327,37.57511088566888
IPR004030,"Nitric oxide synthase, N-terminal",0.00008586306930278705,0.00010930912771423302,4,0.00017482610148882082,37.57393726814251
IPR024976,Domain of unknown function DUF3885,0.00008591419870832656,0.00006626095235644533,3,0.00017482610148882082,37.57393726814251
IPR010026,"Phage holin, LL-H family",0.00008603943620293229,0.00002659015563818518,2,0.0001749588535339962,37.570640757951246
IPR003697,Nucleoside triphosphate pyrophosphatase Maf-like protein,0.00008618570493840808,0.00010936273689898743,4,0.00017513415721282085,37.56629143223512
IPR012861,Protein of unknown function DUF1634,0.00008965820238820351,0.00006674343501923497,3,0.0001820635920362127,37.39776893077327
IPR002469,"Dipeptidylpeptidase IV, N-terminal domain",0.0000901130781825086,2.19797657493063e-6,1,0.00018285994153110303,37.37881423432409
IPR018969,"Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, C-terminal",0.00009047549654820936,0.0001100596563007947,4,0.00018346769675561787,37.36440391116346
IPR018970,"Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, N-terminal",0.00009217345443171704,0.00011032770222456673,4,0.00018678095422021329,37.28667410219232
IPR008902,"Alpha-L-rhamnosidase, concanavalin-like domain",0.00009316122977906379,0.000027126247485729234,2,0.00018852057323785567,37.24641248343448
IPR011491,Flagellar hook protein FlgE,0.00009316122977906379,0.000027126247485729234,2,0.00018852057323785567,37.24641248343448
IPR040576,Dynamin-like helical domain,0.00009456223707911866,2.2515857596850352e-6,1,0.000190958090943705,37.19061935731292
IPR041329,"YubB, ferredoxin-like domain",0.00009456223707911866,2.2515857596850352e-6,1,0.000190958090943705,37.19061935731292
IPR015214,"Pesticidal crystal protein, central domain, Cry2A/18",0.00009456223707911866,2.2515857596850352e-6,1,0.000190958090943705,37.19061935731292
IPR005502,ADP-ribosylation/Crystallin J1,0.00009485803740808855,0.00006738674523628784,3,0.00019142286303251642,37.18006192495047
IPR006485,Bacteriophage-like holin,0.00009519399693107442,0.00015359031432137204,5,0.00019196797721370194,37.167712112927106
IPR007160,Domain of unknown function DUF362,0.00009538107814348025,0.00002728707503999245,2,0.00019221231780676464,37.16218784284061
IPR004027,SEC-C motif,0.0000963656722414248,0.000272013003443854,8,0.00019406236205524497,37.12058686851434
IPR013102,"Pyrimidine nucleoside phosphorylase, C-terminal",0.00009823776021828992,0.00023475462003954214,7,0.00019769586528401201,37.040024136560575
IPR000425,Major intrinsic protein,0.00010076539533043079,0.0004984581998464633,15,0.00020264268467830082,36.93269069500333
IPR012925,TipAS antibiotic-recognition domain,0.00010186443077617828,0.0002354515394413494,7,0.00020471170237307778,36.88857330123105
IPR009105,Colicin E3-like ribonuclease domain,0.00010378211835509684,2.3588041291938467e-6,1,0.00020827849767616132,36.81355563574155
IPR031707,Putative abortive phage resistance protein AbiGii toxin,0.00010378211835509684,2.3588041291938467e-6,1,0.00020827849767616132,36.81355563574155
IPR006472,"Citrate lyase, alpha subunit",0.00010455388055059327,0.00006851253811613036,3,0.00020968302316748966,36.784367304461675
IPR010895,CHRD,0.00010545981675512671,0.000027983994441799726,2,0.00021135451935254263,36.74988461301314
IPR021462,Protein of unknown function DUF3114,0.00010626669657513168,0.00002803760362655413,2,0.00021282533462437087,36.71976675095683
IPR026891,Fibronectin type III-like domain,0.00010793826937135737,0.00011263289716900618,4,0.00021602470383450795,36.654965816012236
IPR040704,"HEPN, AbiU2-like",0.00010855283778627105,2.412413313948252e-6,1,0.0002171056755725421,36.633288230788914
IPR025889,General stress protein 17M-like domain,0.00011283646714374207,0.0001978715009285111,6,0.00022551825784177649,36.46818292105528
IPR039564,Peptidase C39-like,0.00011550165588545492,0.000346422551882969,10,0.000230686868878073,36.369771256180364
IPR003000,Sirtuin family,0.00011824533490619292,0.0002383464354180873,7,0.00023587206301203418,36.27323494460751
IPR004365,"OB-fold nucleic acid binding domain, AA-tRNA synthetase-type",0.00011842136496900483,0.0013952326424181603,15,0.00023587206301203418,36.27323494460751
IPR025559,Enhanced intracellular survival protein domain,0.00011829340215318606,0.00015723573888467164,5,0.00023587206301203418,36.27323494460751
IPR046680,Protein of unknown function DUF6550,0.00011841582660598009,2.5196316834570635e-6,1,0.00023587206301203418,36.27323494460751
IPR048327,"Dyp-type peroxidase, N-terminal domain",0.0001228593261955683,0.00011456282782016477,4,0.0002445445700930219,36.1164197588019
IPR025364,Domain of unknown function DUF4268,0.00012350809283950438,2.5732408682114688e-6,1,0.00024566821195088316,36.09651035084637
IPR007348,CopC domain,0.0001241676125371691,0.00007054968713679777,3,0.0002468116960861521,36.076342634989366
IPR015590,Aldehyde dehydrogenase domain,0.00012523447626423885,0.0015498951404346204,21,0.0002487627607537605,36.042146320584216
IPR031339,Domain of unknown function DUF4942,0.00013401416080785998,2.6804592377202802e-6,1,0.0002660213021890536,35.75083584975191
IPR048328,"Dyp-type peroxidase, C-terminal domain",0.0001361298119215616,0.00011611749417804254,4,0.0002700370963015467,35.68576570609878
IPR012614,"Small acid-soluble spore protein, SspP",0.00013752890633082497,0.000029913925092958325,2,0.00027262698223024174,35.644311637111755
IPR025983,Cysteine-rich CPCC domain,0.0001395010543673662,0.00003002114346246714,2,0.0002761609467313238,35.58837737119704
IPR032575,Lipocalin-like domain (DUF4923),0.00013942795918087935,2.7340684224746855e-6,1,0.0002761609467313238,35.58837737119704
IPR003760,ABC transporter substrate-binding protein PnrA-like,0.00014166597744394828,0.00020210662652410912,6,0.0002802564384169289,35.5244440143834
IPR005593,Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase,0.0001419689951281484,0.0001167608043950954,4,0.0002806654846058852,35.51810992306316
IPR004843,"Calcineurin-like phosphoesterase domain, ApaH type",0.00014462852486143532,0.001988418271725658,43,0.00028572952472625027,35.44044881202171
IPR008701,Necrosis inducing protein,0.00014494893151447677,2.7876776072290913e-6,1,0.0002859750232044751,35.436718960952724
IPR049239,Domain of unknown function DUF6874,0.00014494893151447677,2.7876776072290913e-6,1,0.0002859750232044751,35.436718960952724
IPR040628,Bacterial archaeo-eukaryotic release factor family 6,0.00014670724569885692,0.00007258683615746519,3,0.0002892483627166104,35.38729090682708
IPR022488,Polyphosphate kinase-2-related,0.0001490506593053782,0.00011751133298165708,4,0.00029367008279356947,35.32140294333377
IPR001236,"Lactate/malate dehydrogenase, N-terminal",0.0001521765203875298,0.000642077205803516,20,0.0002996264236664665,35.23419889415456
IPR026487,Sporadically distributed protein CHP04141,0.0001528387955537418,0.00003071806286427441,2,0.0003007273467170791,35.218270774255494
IPR006114,"6-phosphogluconate dehydrogenase, C-terminal",0.00015526017699358017,0.0003529092632382521,10,0.00030528568854570453,35.152935544675074
IPR041380,"Eis-like, acetyltransferase domain",0.0001558381154521377,0.00016200695632781373,5,0.00030621559613101985,35.13972693647068
IPR032701,Prokaryotic E2 family B domain,0.000156312390960674,2.8948959767379027e-6,1,0.00030673414000089187,35.13237883656103
IPR041501,"Defence against restriction A, C-terminal",0.000156312390960674,2.8948959767379027e-6,1,0.00030673414000089187,35.13237883656103
IPR005532,Sulfatase-modifying factor enzyme,0.00015821366814612207,0.00003098610878804644,2,0.00031025625844928847,35.082794492085156
IPR009366,Protein Veg,0.00015992170300200832,0.0002443506641105807,7,0.0003133949502378066,35.03908005638725
IPR011541,"Nickel/cobalt transporter, high-affinity",0.00016053726075542757,0.0000737126290373077,3,0.00031438996129135445,35.02531329761684
IPR045788,MobC-like protein,0.00016215487443575188,2.948505161492308e-6,1,0.0003169193122350218,34.99051295232069
IPR004104,"Gfo/Idh/MocA-like oxidoreductase, C-terminal",0.00016196815437592344,0.0007314437167891101,24,0.0003169193122350218,34.99051295232069
IPR019476,"Type IV secretion system coupling protein TraD, DNA-binding domain",0.00016215487443575188,2.948505161492308e-6,1,0.0003169193122350218,34.99051295232069
IPR003778,"Carboxyltransferase domain, subdomain A and B",0.00016311534561724153,0.0002047870857618294,6,0.0003185829523240967,34.9677746742271
IPR007346,Endonuclease I,0.00016597365644656015,0.00003136137308132728,2,0.0003239485824619607,34.89523916105428
IPR019649,Protein of unknown function DUF2512,0.00016678287479823665,0.00007419511170009735,3,0.000325310276195089,34.87702217614758
IPR008316,Uncharacterised conserved protein UCP029876,0.00016748895940907254,0.00007424872088485176,3,0.00032646912141501034,34.86157889529033
IPR027351,(+) RNA virus helicase core domain,0.0001681045245963659,3.0021143462467138e-6,1,0.00032745009600735,34.84854877901369
IPR041471,"UvrB, interaction domain",0.0001692330771647118,0.0005107347031552222,15,0.0003294283397945925,34.822390424249434
IPR013529,"Glycoside hydrolase, family 42, N-terminal",0.00017105625572209863,0.00007451676680862379,3,0.0003327551979223747,34.77875151746982
IPR004313,Acireductone dioxygenase ARD family,0.0001716876875747786,0.000031629419005099305,2,0.00033365396172276235,34.76703714079748
IPR014043,Acyl transferase,0.0001717471181570186,0.0003203148789075735,9,0.00033365396172276235,34.76703714079748
IPR027470,"Cation efflux protein, cytoplasmic domain",0.00017254400848906024,0.00035526806736744593,10,0.0003349789139507987,34.74982529808018
IPR019650,Protein of unknown function DUF2513,0.00017401386306249985,0.00003173663737460812,2,0.00033760773432485,34.715876125910285
IPR043718,Domain of unknown function DUF5659,0.00017416133953760334,3.0557235310011195e-6,1,0.00033766919288008736,34.71508560248489
IPR009295,S. aureus uracil DNA glycosylase inhibitor,0.0001768933619292174,0.00007494564028665903,3,0.00034273823480770625,34.65037444330685
IPR002477,Peptidoglycan binding-like,0.00018521698446851618,0.00042260120341897935,12,0.0003586273085725054,34.4535664307617
IPR008769,Poly granule associated,0.00018659645597000484,3.1629419005099305e-6,1,0.00036105857041044065,34.42422341743139
IPR035115,Protein of unknown function DUF5514,0.00019297475347905335,3.2165510852643363e-6,1,0.0003731527726425196,34.28113327086939
IPR049514,"Filamentation induced by cAMP protein Fic-like, C-terminal domain",0.0001994602078044965,3.2701602700187416e-6,1,0.0003851827589125244,34.14333160479819
IPR008628,Golgi phosphoprotein 3-like,0.0001994602078044965,3.2701602700187416e-6,1,0.0003851827589125244,34.14333160479819
IPR032758,Antitoxin MqsA/HigA-2,0.00020605281686913787,3.3237694547731473e-6,1,0.00039765057180040107,34.00498388718379
IPR013611,"Transport-associated OB, type 2",0.00020904056181147675,0.00039316976098881067,11,0.0004031496549221338,33.94533707600898
IPR015037,Protein of unknown function DUF1919,0.00021275257856132753,3.377378639527553e-6,1,0.0004100373556409988,33.87176575939452
IPR012652,Energy coupling factor transporter S component ThiW,0.00021315161906471607,0.00012319390656562407,4,0.0004105350866530463,33.866497196928286
IPR025156,"Ribonuclease M5, C-terminal domain",0.0002175504245075535,0.0002506765479116006,7,0.0004187307180620633,33.780651781211866
IPR004014,"Cation-transporting P-type ATPase, N-terminal",0.0002187163313964022,0.0006257800136381766,19,0.00042069711236933296,33.76030468934675
IPR021005,"Zinc finger, CGNR",0.0002214338010691201,0.00003372017721052112,2,0.00042564335129700344,33.709541460554114
IPR024623,Uncharacterised protein family YtxH,0.00022246743543710988,0.00021084492363907724,6,0.0004273485123416419,33.692178035404346
IPR004341,CAT RNA-binding domain,0.00022296978506416992,0.0005174894604342773,15,0.00042803152945827485,33.68524239011577
IPR012312,Hemerythrin-like,0.0002292379507240776,0.00016897615034588647,5,0.00043977491073119096,33.56769550877471
IPR010621,Domain of unknown function DUF1214,0.0002386990241003789,0.000034363487427573994,2,0.000457624164547472,33.39491050970842
IPR015109,"Restriction endonuclease, type II, EcoRII, C-terminal",0.00024062310816676063,3.5918153785451756e-6,1,0.0004610098445560276,33.36289800443953
IPR010679,Domain of unknown function DUF1254,0.00024316749599648932,0.000034524314981837206,2,0.0004655787382309671,33.32006861003801
IPR024951,Sulphate adenylyltransferase catalytic domain,0.00024671568451070734,0.00007934159343652029,3,0.0004720622939850542,33.260006874912314
IPR019719,Protein of unknown function DUF2599,0.00024785860011614953,3.645424563299581e-6,1,0.00047331740532985725,33.24847524900849
IPR025980,ATP-sulfurylase PUA-like domain,0.0002476886269132876,0.00007939520262127469,3,0.00047331740532985725,33.24847524900849
IPR045474,GEVED domain,0.00024785860011614953,3.645424563299581e-6,1,0.00047331740532985725,33.24847524900849
IPR005479,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",0.00025354082713039777,0.0012424464658681042,11,0.0004838514737645549,33.152879317931166
IPR001857,Large ribosomal subunit protein bL19,0.0002585616373751524,0.0002543219724749002,7,0.0004927880618208787,33.073398218422454
IPR035391,"Arylsulfotransferase, N-terminal domain",0.0002585131204592803,0.000035060406829381266,2,0.0004927880618208787,33.073398218422454
IPR049484,"Transcriptional regulator Rv0078-like, C-terminal domain",0.0002626509993647036,3.7526429328083923e-6,1,0.0005002549406580507,33.00808613456503
IPR004183,"Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B",0.00026805964182598295,0.0000353820619379077,2,0.0005102231824833984,32.92239812688424
IPR040890,"CopZ, zinc binding domain",0.0002702079019238409,3.8062521175627976e-6,1,0.0005139766745009263,32.890565898868196
IPR024229,Protein of unknown function DUF3781,0.0002729300744980317,0.00003554288949217092,2,0.0005184782392418636,32.85269466421517
IPR007577,"Glycosyltransferase, DXD sugar-binding motif",0.0002729300744980317,0.00003554288949217092,2,0.0005184782392418636,32.85269466421517
IPR007404,"LexA-binding, inner membrane-associated putative hydrolase",0.000275282327182972,0.0002556622020937603,7,0.0005226062930114234,32.81825364980525
IPR006748,Aminoglycoside/hydroxyurea antibiotic resistance kinase,0.00027787193655546134,3.859861302317203e-6,1,0.0005268365195030723,32.78324128036468
IPR018841,Protein of unknown function DUF2442,0.00027787193655546134,3.859861302317203e-6,1,0.0005268365195030723,32.78324128036468
IPR000890,"Aliphatic acid kinase, short-chain",0.00028897897015399686,0.00046452358589692456,13,0.0005475391013444151,32.61584861160445
IPR025234,YjzH-like,0.00029135339986269894,0.00003613259052446938,2,0.0005516795545452143,32.583131108632266
IPR018484,"Carbohydrate kinase FGGY, N-terminal",0.0002928967857887022,0.0009754727257911644,35,0.0005542420683710939,32.563005132559894
IPR019070,Type II restriction endonuclease SinI,0.0002935213921772314,3.967079671826015e-6,1,0.0005550637999927411,32.55657095449702
IPR025626,YyzF-like protein,0.00029827677591968326,0.000036347027263486996,2,0.0005636909128851565,32.48958966271958
IPR028883,tRNA-specific adenosine deaminase,0.0002995596182305006,0.0002574849143754101,7,0.0005657486054145984,32.47376507919395
IPR000489,Pterin-binding domain,0.0003003015116352525,0.00025753852356016454,7,0.000566782658853331,32.46583445791405
IPR000045,"Prepilin type IV endopeptidase, peptidase domain",0.0003079077057332035,0.00012935896281238073,4,0.0005807625290543475,32.360014121941546
IPR002723,"N(4)-bis(aminopropyl)spermidine synthase, C-terminal",0.0003095993461677808,4.0742980413348254e-6,1,0.0005828222681893148,32.344638632730366
IPR046007,Protein of unknown function DUF5963,0.0003095993461677808,4.0742980413348254e-6,1,0.0005828222681893148,32.344638632730366
IPR013517,FG-GAP repeat,0.0003095993461677808,4.0742980413348254e-6,1,0.0005828222681893148,32.344638632730366
IPR040619,"Cas9, alpha-helical lobe domain",0.00031779900363123524,4.127907226089231e-6,1,0.0005978721900572142,32.23391647258201
IPR025184,"Adenylyltransferase AadA, C-terminal domain",0.00032042113294484403,0.00008298701799981988,3,0.0006024165207396294,32.201031265024504
IPR015058,Protein of unknown function DUF1878,0.0003601636870769475,0.000038116130360382386,2,0.0006762793006950681,31.698739050949662
IPR011613,GH15-like domain,0.00036040398946506714,4.39595314986126e-6,1,0.0006762793006950681,31.698739050949662
IPR039567,Glycine zipper domain,0.00036040398946506714,4.39595314986126e-6,1,0.0006762793006950681,31.698739050949662
IPR011116,SecA Wing/Scaffold,0.0003619922273546864,0.00037253022485836455,10,0.0006788227234509747,31.6824362819262
IPR002150,Large ribosomal subunit protein bL31 type A/B,0.00036608233885165913,0.0002618808675252714,7,0.000686051478207865,31.636432955719364
IPR016040,NAD(P)-binding domain,0.00037422720905456715,0.00124823625782158,50,0.0007008648308305188,31.543657322256852
IPR043749,Protein of unknown function DUF5694,0.00037819572528910553,4.5031715193700704e-6,1,0.0007073885406946964,31.503419797960333
IPR024442,"Transposase, zinc-ribbon",0.00037819572528910553,4.5031715193700704e-6,1,0.0007073885406946964,31.503419797960333
IPR019060,Domain of unknown function DUF2382,0.0003848741545554667,0.00003875944057743525,2,0.0007194186119767569,31.430183308012943
IPR001264,"Glycosyl transferase, family 51",0.0003915268061126068,0.0007645205837825784,1,0.0007313851163512885,31.358538817779518
IPR000326,Phosphatidic acid phosphatase type 2/haloperoxidase,0.0003940610221289701,0.0006412194588474454,19,0.0007356478492497291,31.33330030400137
IPR046639,Protein of unknown function DUF6751,0.0003964158509066817,4.610389888878882e-6,1,0.0007395704550504696,31.31020446708161
IPR014030,"Beta-ketoacyl synthase, N-terminal",0.00039761901117342307,0.0004725649636100854,13,0.0007413408162287096,31.299820881354933
IPR024041,Ammonium transporter AmtB-like domain,0.0004015741783145498,0.0002230142085783273,6,0.000748236615952222,31.259610428407036
IPR045352,Protein of unknown function DUF6530,0.00040861186679938224,0.00003934914160973371,2,0.0007608634761091945,31.186932629292095
IPR000801,Esterase-like,0.0004096806430475712,0.0004419541191153198,12,0.0007623667869347271,31.17836032313555
IPR004456,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",0.00041506434295025645,4.717608258387693e-6,1,0.0007714006526723695,31.127199980187342
IPR028946,Bacterial toxin 44,0.00041506434295025645,4.717608258387693e-6,1,0.0007714006526723695,31.127199980187342
IPR003846,Protein adenylyltransferase SelO,0.0004175075626772095,0.00003956357834875134,2,0.0007754471673673523,31.104477861191647
IPR021464,Protein of unknown function DUF3116,0.0004197537757926662,0.00003961718753350574,2,0.0007791228581867693,31.083940539763397
IPR007358,Nucleoid-associated protein NdpA,0.0004201209156608814,0.00008695409767164589,3,0.0007793082634014823,31.082907186913463
IPR025549,YjzC-like protein,0.00042200895064455817,0.00003967079671826014,2,0.0007823128417543113,31.06619540702127
IPR024437,Domain of unknown function DUF3825,0.0004245492189288493,4.771217443142098e-6,1,0.000786521932907576,31.042891621596777
IPR049177,"MgtC/SapB/SrpB/YhiD, N-terminal domain",0.00043068336944464925,0.00022451526575145066,6,0.0007973794954289507,30.983349363893954
IPR046655,Domainn of unknown function DUF6673,0.0004341411775015741,4.824826627896504e-6,1,0.0008032713664940294,30.951377136730628
IPR021328,Spore coat protein CotB-like,0.00043628520420250567,0.00013552401905913736,4,0.0008067264777771125,30.932736887322775
IPR021223,Abortive phage resistance protein AbiGi,0.00044384021559260776,4.87843581265091e-6,1,0.0008201762158859595,30.860928288783953
IPR001451,Hexapeptide repeat,0.0004444252625524339,0.0022817677307017657,64,0.0008207372169746024,30.857958727053845
IPR025747,ThiC-associated domain,0.00045453535234899113,0.00004042132530482182,2,0.0008388766376263659,30.76301900359946
IPR025897,Antitoxin SpoIISB,0.00046355951785424467,4.985654182159721e-6,1,0.0008539100152008702,30.68587892731088
IPR049449,"Acyl-CoA thioesterase-like, N-terminal HotDog domain",0.00046355951785424467,4.985654182159721e-6,1,0.0008539100152008702,30.68587892731088
IPR046028,Protein of unknown function DUF5986,0.00046355951785424467,4.985654182159721e-6,1,0.0008539100152008702,30.68587892731088
IPR033755,PdxS/SNZ N-terminal domain,0.00046404509757057196,0.0001366498119389799,4,0.0008542648387094621,30.6840746870284
IPR006683,Thioesterase domain,0.0004663919785264548,0.0007164331450578765,22,0.0008580435390429921,30.66490674521488
IPR003462,Ornithine cyclodeaminase/mu-crystallin,0.0004711397005893944,0.00018296814756678633,5,0.0008662316310962638,30.623659617286094
IPR001109,"Hydrogenase expression/formation protein, HupF/HypC",0.00047357977570114195,5.039263366914127e-6,1,0.0008696213009726258,30.606698309484734
IPR049450,"Acyl-CoA thioesterase-like, C-terminal domain",0.00047357977570114195,5.039263366914127e-6,1,0.0008696213009726258,30.606698309484734
IPR025672,Sigma factor regulator C-terminal domain,0.0004956225599045479,0.00008947372935510295,3,0.0009095251004919205,30.41185311053809
IPR004703,"Phosphotransferase system, sugar-specific permease component",0.00050856395205848,0.0005672387838863657,16,0.0009326870969827217,30.302640313297427
IPR024131,Uncharacterised protein family UPF0489,0.0005147314431469842,5.253700105931749e-6,1,0.0009434047066100603,30.25301961406324
IPR009425,Single-strand annealing protein SAK3,0.000525127799706522,0.00004192238247794518,2,0.0009615423097079066,30.170316012139526
IPR029319,"DNA ligase, OB-like domain",0.0005252870025256156,5.307309290686155e-6,1,0.0009615423097079066,30.170316012139526
IPR031564,"Putative Flagellin, Flp1-like domain",0.0005685797085444287,5.521746029703777e-6,1,0.0010401370326948269,29.82909440871608
IPR025915,Phage protein (N4 Gp49/phage Sf6 gene 66) family,0.0005796704848178469,5.5753552144581825e-6,1,0.0010597612123691797,29.747919798606578
IPR045678,Protein of unknown function DUF6198,0.0006006017490640856,0.00004336983046631413,2,0.001096652911879069,29.59930803881374
IPR041479,"TetR transcriptional regulator CgmR-like, C-terminal domain",0.0006006017490640856,0.00004336983046631413,2,0.001096652911879069,29.59930803881374
IPR024556,Protein of unknown function DUF3599,0.0006021731323053519,5.682573583966994e-6,1,0.001098834076221781,29.590678810264922
IPR009242,Protein of unknown function DUF896,0.0006233853597261837,0.00035049684992430384,9,0.0011368303370616333,29.443043454934397
IPR005359,Protein with unknown function UPF0154,0.0006321561613118876,0.00023298551694264676,6,0.0011521046039909152,29.38508087862769
IPR040657,"GshAB, ATP-grasp-like domain",0.000638696815000094,0.00009349441821168337,3,0.0011632978841600713,29.34309061813409
IPR022383,"Lactate/malate dehydrogenase, C-terminal",0.0006479083709880159,0.000667327131822841,20,0.001179338832584928,29.28361401028049
IPR012893,"HipA-like, C-terminal",0.0006484627052680329,5.897010322984616e-6,1,0.0011796115087720424,29.282609989450876
IPR015358,"Transcription regulator MerR, DNA binding",0.0006603026348185417,5.950619507739022e-6,1,0.001199652637464715,29.209444868447054
IPR013514,"Protein of unknown function DUF3199, YqbG",0.0006603026348185417,5.950619507739022e-6,1,0.001199652637464715,29.209444868447054
IPR021866,SpoIIAA-like,0.0006722495713482932,6.0042286924934275e-6,1,0.0012205976027718699,29.134274873238553
IPR032359,Kiwa protein KwaB-like,0.0006843035110247842,6.057837877247833e-6,1,0.0012417106646846737,29.05979588837043
IPR007060,Septum formation initiator FtsL/DivIC,0.0006860609533956953,0.0004553564153039212,12,0.001244125460262343,29.0513582225592
